sentence_id,text,term,category,polarity
1255:0,gerçekten bir özelligi olmayan çesidi bol konumu itibari ile talep gören çok sikisik havasiz normal bir mekan fiyatlar hayli yüksek süper bir özelligi olan bir yemegi varsa söyleyin arkadaslar,"['konumu', 'fiyatlar', 'mekan']","['LOCATION#GENERAL', 'RESTAURANT#PRICES', 'AMBIENCE#GENERAL']","['positive', 'negative', 'negative']"
1256:0,Servisi ve yemekleri bu kadar kötü restorant bulmak istanbulda zor olsa gerek.,"['Servisi', 'yemekleri']","['SERVICE#GENERAL', 'FOOD#QUALITY']","['negative', 'negative']"
1256:1,"Yenmeyecek kadar kötü kebaplari, ukala garsonu ve en lüks restoranda ödeyecegini alkollü yemek fiyatiyla karsilasirsiniz.","['kebaplari', 'garsonu', 'fiyatiyla']","['FOOD#QUALITY', 'SERVICE#GENERAL', 'RESTAURANT#PRICES']","['negative', 'negative', 'negative']"
1256:2,Belediye bu isletmenin ruhsatini acil olarak iptal etmelidir.,['isletmenin'],['RESTAURANT#GENERAL'],['negative']
1257:0,Herseyi birakin manzarasi yeter zaten.,['manzarasi'],['AMBIENCE#GENERAL'],['positive']
1257:1,Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.,['manzarayi'],['AMBIENCE#GENERAL'],['positive']
1258:0,Sadece manzarası başka bence artı değeri yok.,"['manzarası', 'NULL']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['positive', 'negative']"
1258:1,O da eğer yer bulabilirseniz.,['yer'],['SERVICE#GENERAL'],['negative']
1258:2,Çalışanları çok kaba.,['Çalışanları'],['SERVICE#GENERAL'],['negative']
1258:3,Sizi saatlerce sırada bekletip önünüze başkalarını alabiliyor.,['sırada'],['SERVICE#GENERAL'],['negative']
1258:4,Passion fruit'lu dondurması ve içeceğini beğendim.,"['içeceğini', 'Passion fruit'lu dondurması']","['DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1258:5,Aşşk-ı Memnu vasat bir tada sahip bence.,['Aşşk-ı Memnu'],['FOOD#QUALITY'],['neutral']
1258:6,Bir daha gider miyim?,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1258:7,Bilmiyorum.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1259:0,Fena değil ama menemen için fiyat yüksek.,"['menemen', 'fiyat']","['FOOD#QUALITY', 'FOOD#PRICES']","['neutral', 'negative']"
1259:1,"Bu arada porsiyon da oldukça büyük, iki kişiye rahatlıkla yeter.",['porsiyon'],['FOOD#STYLE_OPTIONS'],['positive']
1259:2,Çok sulu olduğu için zaten bol ekmekle yeniyor.,['NULL'],['FOOD#STYLE_OPTIONS'],['neutral']
1260:0,Tam anlamiyla harika bir mekan ic mekan konseptiyle tam kis mevsimine uygun ozellikle kisin kahvalti icin guzel bir mekan ariyorsaniz buraya bi ugrayin derim,"['mekan', 'ic mekan konseptiyle']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1261:0,Hayır.,"['mekan', 'ic mekan konseptiyle']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1261:1,Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz.,['sıra'],['SERVICE#GENERAL'],['negative']
1261:2,"Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var.","['aşk-ı memnu'yu', 'Mekan']","['FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1261:3,"Servis sıkıntılıydı, sevemedim.",['Servis'],['SERVICE#GENERAL'],['negative']
1261:4,Ayrıca bahsettiğim meşhur tatlı 21 tl,['tatlı'],['FOOD#PRICES'],['neutral']
1262:0,Aslında doymuştuk ama gözümüzün açlığından patatesli mantısını da denedik gayet iyiydi ama ekstra bir özelliği yoktu.,['patatesli mantısını'],['FOOD#QUALITY'],['neutral']
1262:1,İçerisi biraz yemek kokuyordu ve çalışanlarında gereksiz bir negatif enerji vardı.,"['çalışanlarında', 'kokuyordu']","['SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'negative']"
1262:2,İnşallah sadece o güne özgü bir negatifliktir çünkü Fıccın'ın tadı damağımda yine gitmek gerek.,"['NULL', 'Fıccın'ın']","['RESTAURANT#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'positive']"
1262:3,Fiyatlar gayet uygun.,['Fiyatlar'],['RESTAURANT#PRICES'],['positive']
1263:0,Bu civarda güzel kahvaltı edilecek yerlerden diye girdik ama durum pek öyle olmadı.,['yerlerden'],['RESTAURANT#GENERAL'],['negative']
1263:1,Menemeni güzel denebilir.,['Menemeni'],['FOOD#QUALITY'],['positive']
1263:2,Ama kahvaltı seçenekleri zayıf zira fotoğraftaki sözde zengin kahvaltı tabağı karar sizin.,['kahvaltı'],['FOOD#STYLE_OPTIONS'],['negative']
1263:3,Zengini buysa normali nasıl olur.,['NULL'],['FOOD#STYLE_OPTIONS'],['negative']
1264:0,Çok övülüp merak ettiğimiz ama yine pişman olduğumuz bir yer.,['yer'],['RESTAURANT#GENERAL'],['negative']
1264:1,Bu kadar popülersin o kötü durumdaki mekanı tadilattan geçirmek çok mu zor.,['mekanı'],['AMBIENCE#GENERAL'],['negative']
1264:2,Adıyla meşhur menemen yiyeyim dedim domates kabuğu ayıklamaktan hiçbir şey anlamadım.,['menemen'],['FOOD#QUALITY'],['negative']
1264:3,O kabukları soymak ne kadar zor ki?,['kabukları'],['FOOD#STYLE_OPTIONS'],['negative']
1264:4,Hele de adını aldığın bir şeyde.,['kabukları'],['FOOD#STYLE_OPTIONS'],['negative']
1264:5,Sucuklu yumurtasında da sucuklar fazla pişmişti.,['Sucuklu yumurtasında'],['FOOD#QUALITY'],['negative']
1265:0,Herşeyine kefil Olduğum bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1265:1,Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,"['tadı', 'Garsonlarından']","['FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'positive']"
1266:0,"Adı üzerinde ""menemeni"" ile ünlü, sıcak, samimi, esnaf restoranı.",['esnaf restoranı'],['AMBIENCE#GENERAL'],['positive']
1266:1,"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım.","['balı', 'çayı', 'Menemeni']","['FOOD#QUALITY', 'DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'negative', 'positive']"
1266:2,Karşısında da lokantası bulunuyor ama ben size derim ki gidin menemen ve bal kaymakla güzel bir kahvaltı yapın.,['kahvaltı'],['FOOD#QUALITY'],['positive']
1266:3,"Fiyatlar da gayet uygun, ortalamanın altında.",['Fiyatlar'],['RESTAURANT#PRICES'],['positive']
1267:0,"Sampi, avarajda olsa da, otobüs yolculuğu yapanların mutlaka uğradığı yerdir.",['Sampi'],['RESTAURANT#GENERAL'],['neutral']
1267:1,"Pideleri çeşitli, daha çok Karadeniz pidesi türünde.",['Pideleri'],['FOOD#STYLE_OPTIONS'],['positive']
1267:2,"Özellikle gitmekten öte, denk gelince gidileceklerden bence.",['NULL'],['RESTAURANT#GENERAL'],['neutral']
1268:0,Happy moon's ların yüz karası.,['Happy moon's'],['RESTAURANT#GENERAL'],['negative']
1268:1,Çalışanlar çok kötü.,['Çalışanlar'],['SERVICE#GENERAL'],['negative']
1268:2,Lezzet sıfır.,['Lezzet'],['FOOD#QUALITY'],['negative']
1268:3,Menüde alkol bulundurmayan tek gereksiz happy moon's.,['alkol'],['DRINKS#STYLE_OPTIONS'],['negative']
1268:4,Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,['sokaktaki'],['LOCATION#GENERAL'],['negative']
1269:0,Kis aylarinda tercih sebebi - Özellikle kisin bu kütük evde sahlep içmek oldukça güzeldir.,"['sahlep', 'kütük evde']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1269:1,Aparatifleri de açliginizi yaristirmak için birebirdir.,['Aparatifleri'],['FOOD#QUALITY'],['positive']
1269:2,Nargilesi de mevcut olan mekan genelde hep doludur.,['Nargilesi'],['DRINKS#STYLE_OPTIONS'],['positive']
1270:0,Kuru fasülye için tercih etmek gerek diye düsünülsede tereyagli pilavi çok daha dogal.,['tereyagli pilavi'],['FOOD#QUALITY'],['positive']
1270:1,Kuru hakikaten lezzetli ama içindeki yagin margarin oldugunu hissediyorum.,"['Kuru', 'içindeki yagin']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1270:2,Bu lezzetlerin yaninda verilen küçük aci biberler bence sofranin favorisi.,['küçük aci biberler'],['FOOD#STYLE_OPTIONS'],['positive']
1271:0,((( hayal kirikligi - Uzunlar'a ilk gittigimdeki tadi ikinci gidisimde bulamadim...,['tadi'],['FOOD#QUALITY'],['negative']
1271:1,Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,"['dürüm', 'dürüm']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1271:2,"((( Mekanin kalabalik olmasindan mi kaynakliydi bu dikkatsizlik anlam veremedim, bu kadar övgü almasina ragmen böyle olumsuz bir durum ilginç geldi.",['durum'],['RESTAURANT#GENERAL'],['negative']
1272:0,Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,"['Seyir terasi', 'yerlerden']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1272:1,Manzarasi sakinlestirir ve huzur verir.,['Manzarasi'],['AMBIENCE#GENERAL'],['positive']
1272:2,Personel ilgilidir.,['Personel'],['SERVICE#GENERAL'],['positive']
1272:3,Burada kendinizi kötü hissetmezsiniz ve mutlu ayrilirsiniz.,['Burada'],['RESTAURANT#GENERAL'],['positive']
1273:0,"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.","['fiyatlar', 'yemekler', 'ortam']","['RESTAURANT#PRICES', 'FOOD#QUALITY', 'AMBIENCE#GENERAL']","['positive', 'positive', 'positive']"
1273:1,Tek sorunu ulaşımı birazcık sıkıntılı.,['ulaşımı'],['LOCATION#GENERAL'],['negative']
1273:2,Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.,['gireceğimizi'],['LOCATION#GENERAL'],['negative']
1273:3,Yemeğin ardından cafe ortamına devam edebilirsiniz.,['cafe ortamına'],['AMBIENCE#GENERAL'],['positive']
1273:4,"Aynı zamanda Tavla, okey gibi oyunları da oynayabileceğiniz bölümleri var.","['Tavla, okey gibi oyunları']",['RESTAURANT#GENERAL'],['positive']
1273:5,Gayet kullanışlı ve uygun.,['NULL'],['RESTAURANT#GENERAL'],['positive']
1274:0,Yazın daha da güzel olan mekan.,['mekan'],['RESTAURANT#GENERAL'],['positive']
1274:1,en sevdıgım big chef şubesi arkadaşlarınızla keyifli zaman geçireceğiniz bu mekan göksunun incisi tekrar gidiceğinizden emin olabilirsiniz,['mekan'],['RESTAURANT#GENERAL'],['positive']
1275:0,Manzaradan kurtaran bir mekan.,"['Manzaradan', 'mekan']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['positive', 'negative']"
1275:1,Pek sevmedim acikcasi.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1275:2,Kofteleri de cok cok mukemmel degil.,['Kofteleri'],['FOOD#QUALITY'],['neutral']
1275:3,Idare eder denilebilir.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1275:4,Guler yuz yok.,['Guler yuz'],['SERVICE#GENERAL'],['negative']
1275:5,Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.,['NULL'],['AMBIENCE#GENERAL'],['negative']
1276:0,Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.,['patlamış mısır'],['SERVICE#GENERAL'],['positive']
1276:1,Durmazsanız bir saat içinde yaklaşık 10 kase falan yiyebilirsiniz.,['yiyebilirsiniz'],['FOOD#STYLE_OPTIONS'],['positive']
1276:2,Ayrıca en son Premier League maçlarını da veriyorlardı.,['Premier League maçlarını'],['SERVICE#GENERAL'],['positive']
1277:0,"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.","['mekan', 'Kuru fasulyenin lezzetine', 'fiyatlar']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['negative', 'positive', 'positive']"
1277:1,En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.,['ortam'],['AMBIENCE#GENERAL'],['negative']
1278:0,"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.","['ürünler', 'Mekanin konumu', 'hizmet']","['FOOD#QUALITY', 'LOCATION#GENERAL', 'SERVICE#GENERAL']","['neutral', 'positive', 'neutral']"
1278:1,- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,"['Anadolu hisarinda', 'NULL']","['LOCATION#GENERAL', 'RESTAURANT#GENERAL']","['positive', 'negative']"
1278:2,Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor...,['mekanin kimligi enerjisi'],['RESTAURANT#GENERAL'],['negative']
1278:3,Mutlaka müdavimleri vardir ama beni çekmiyor.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1278:4,Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,"['buradan', 'isletmeci']","['RESTAURANT#GENERAL', 'SERVICE#GENERAL']","['positive', 'negative']"
1279:0,Konum olarak aslinda çok güzel bir yerde.,['Konum'],['LOCATION#GENERAL'],['positive']
1279:1,Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.,['otoparkta'],['AMBIENCE#GENERAL'],['negative']
1279:2,Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.,['otoparkta masa'],['AMBIENCE#GENERAL'],['neutral']
1279:3,Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.,['mekanin üst katlarinda'],['AMBIENCE#GENERAL'],['neutral']
1279:4,Lezzet konusunda da aman aman bir lezzeti yoktu.,['Lezzet'],['FOOD#QUALITY'],['neutral']
1279:5,Manzarasi için giderim diyorsaniz denenebilir.,['Manzarasi'],['AMBIENCE#GENERAL'],['positive']
1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.","['Içi', 'yer', 'personeli', 'servis eden']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS']","['negative', 'negative', 'negative', 'negative']"
1281:0,"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.","['servis', 'personel']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1281:1,Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,"['personeli', 'servis']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1281:2,"Servis de personel de koca bir ""0""","['personel', 'Servis']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1282:0,servis yavastu .,['servis'],['SERVICE#GENERAL'],['negative']
1282:1,garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.,['garson'],['SERVICE#GENERAL'],['negative']
1282:2,marifet bes yuz kisi almakta degil bunlar :,['garson'],['SERVICE#GENERAL'],['negative']
1282:3,hizli sunabilmekte...,['garson'],['SERVICE#GENERAL'],['negative']
1282:4,kesinlikle tercih etmicem bi daha,['NULL'],['RESTAURANT#GENERAL'],['negative']
1283:0,"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.","['mekan', 'tadi']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['negative', 'negative']"
1284:0,Rezalet otesi bir mekan.,['mekan'],['RESTAURANT#GENERAL'],['negative']
1284:1,Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,"['garsonlari', 'mekan']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'negative']"
1284:2,"Manzarasi disinda tirt, sunumu da berbat gercekten.","['sunumu', 'NULL', 'Manzarasi']","['SERVICE#GENERAL', 'RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'negative', 'positive']"
1284:3,Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.,['terbiyesizler'],['SERVICE#GENERAL'],['negative']
1285:0,Tevazuya gerek yok abartı da değil.,['NULL'],['RESTAURANT#GENERAL'],['neutral']
1285:1,İstanbulun en iyi dönerini yapıyorlar.,['dönerini'],['FOOD#QUALITY'],['positive']
1285:2,Kaliteli lezzeti zaten biz değerlendiremeyiz.,['dönerini'],['FOOD#QUALITY'],['positive']
1285:3,Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.,['servis'],['SERVICE#GENERAL'],['positive']
1285:4,"Dönerin yanındaki patates, salata bile süper.","['patates, salata']",['FOOD#QUALITY'],['positive']
1285:5,Havuç dilimi tatlı da denenebilir.,['Havuç dilimi tatlı'],['FOOD#QUALITY'],['positive']
1285:6,Tek eksik ayranı kendilerinin yapmaması.,['ayranı'],['DRINKS#STYLE_OPTIONS'],['negative']
1285:7,Böyle bir yer için el yapımı ayran şart.,['el yapımı ayran'],['DRINKS#STYLE_OPTIONS'],['negative']
1286:0,"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.","['menüde', 'Mekan', 'yemekler']","['FOOD#STYLE_OPTIONS', 'AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'positive', 'negative']"
1286:1,Tüm puanı mekan hakediyor.,"['puanı', 'mekan']","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'positive']"
1286:2,Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,"['yemek', 'Kahve']","['FOOD#QUALITY', 'DRINKS#QUALITY']","['negative', 'positive']"
1287:0,Büyük porsiyonlar anca bir normal porsiyon olduğunda küçük pizzalari tavsiye edemem.,['küçük pizzalari'],['FOOD#STYLE_OPTIONS'],['negative']
1287:1,Anca atıştırmalik olur.,['küçük pizzalari'],['FOOD#STYLE_OPTIONS'],['negative']
1287:2,Ortam olarak baya küçük bir dükkân ve ortaköye uygun.,['Ortam'],['AMBIENCE#GENERAL'],['positive']
1287:3,Hamur biraz fazla inceydi ve peynir daha bol olabilir.,"['Hamur', 'peynir']","['FOOD#STYLE_OPTIONS', 'FOOD#STYLE_OPTIONS']","['negative', 'negative']"
1287:4,Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,"['Domates sosu', 'pizzanin']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['negative', 'negative']"
1287:5,Fiyatlar orta ile yüksek arasi.,['Fiyatlar'],['RESTAURANT#PRICES'],['negative']
1288:0,"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim.",['biralarını'],['DRINKS#QUALITY'],['negative']
1288:1,"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor.",['mekan'],['AMBIENCE#GENERAL'],['negative']
1289:0,Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.,['mekan'],['AMBIENCE#GENERAL'],['positive']
1289:1,"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor.","['talebi', 'bira menüsü']","['RESTAURANT#GENERAL', 'DRINKS#STYLE_OPTIONS']","['negative', 'positive']"
1289:2,Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,"['Yemekleri', 'Yemekleri']","['FOOD#STYLE_OPTIONS', 'FOOD#QUALITY']","['negative', 'positive']"
1289:3,"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!","['Tavuklu Wrap', 'Tavuk Schnitzel']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1289:4,Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :,['ice tea ve limonataları'],['DRINKS#QUALITY'],['positive']
1290:0,Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,"['Etleri mezeleri', 'porsiyonlar']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['positive', 'neutral']"
1290:1,3 kisi 2 kisi icin getirdiklerini rahatlikla yiyebilir.,['NULL'],['FOOD#STYLE_OPTIONS'],['neutral']
1290:2,3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus,['yiyecekler'],['FOOD#PRICES'],['negative']
1291:0,5 çayının ideal adresi karaköy'de dem.,['dem'],['RESTAURANT#GENERAL'],['positive']
1291:1,50'den fazla çay çeşidi ile damak zevkinizi bi yerde yakalayacağı kesin!,['çay çeşidi'],['DRINKS#STYLE_OPTIONS'],['positive']
1291:2,"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.","['bourban vanilla', 'damla sakızlı mastika keki']","['DRINKS#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1291:3,"Hizmet, ilgi alaka herşey şahane!","['Hizmet, ilgi alaka']",['SERVICE#GENERAL'],['positive']
1292:0,iyi ki gittim de yedim dediğim bir şey yok.,['NULL'],['FOOD#QUALITY'],['negative']
1292:1,hatta aynı şeyleri yediğim diğer güllüoğlu şubeleri bence daha taze ve lezzetliydi.,['NULL'],['FOOD#QUALITY'],['negative']
1292:2,oturma yeri de çok yok.,['oturma yeri'],['AMBIENCE#GENERAL'],['negative']
1292:3,bu kadar meşhur olması bana garip geldi açıkçası.,['NULL'],['RESTAURANT#GENERAL'],['negative']
1293:0,Manzara severlere...,['Manzara'],['AMBIENCE#GENERAL'],['positive']
1293:1,"- O manzaraya bu yemekler, bu servis olmamis :","['manzaraya', 'yemekler', 'servis']","['AMBIENCE#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL']","['positive', 'negative', 'negative']"
1293:2,"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.","['fiyatlarda', 'yemeklerine']","['FOOD#PRICES', 'FOOD#QUALITY']","['negative', 'negative']"
1293:3,Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,"['manzara', 'Yemekleri']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'negative']"
1293:4,"Hele de Istanbul hayraniysaniz, iste o zaman hiç tereddüt etmeyin...","['manzara', 'Yemekleri']","['AMBIENCE#GENERAL', 'FOOD#QUALITY']","['positive', 'negative']"
1294:0,Kadiköy'de gitmekten zevk aldığım mekanlardan birtanesi.,['mekanlardan'],['RESTAURANT#GENERAL'],['positive']
1294:1,"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.","['dekorasyona', 'mekan', 'bira']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL', 'DRINKS#STYLE_OPTIONS']","['positive', 'positive', 'positive']"
1294:2,"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti.",['schinitzel ve burger'],['FOOD#QUALITY'],['positive']
1294:3,Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...,['dekorasyon ve ortam'],['AMBIENCE#GENERAL'],['positive']
1294:4,Maç günleri rez.,['dekorasyon ve ortam'],['AMBIENCE#GENERAL'],['positive']
1294:5,yaptırsanız iyi olur.,['dekorasyon ve ortam'],['AMBIENCE#GENERAL'],['positive']
1295:0,Dekorasyonu renkleri cok sicak ve sevimli.,"['renkleri', 'Dekorasyonu']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['positive', 'positive']"
1295:1,Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,"['Ev yemeği', 'hersey']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'negative']"
1295:2,"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.","['Servis', 'çalışanların']","['SERVICE#GENERAL', 'SERVICE#GENERAL']","['negative', 'negative']"
1295:3,Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.,['stres kontrolu'],['SERVICE#GENERAL'],['negative']
1296:0,İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,"['çaldıkları müzikler', 'İstanbul şubesi']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'negative']"
1296:1,Aynı konsept servisi güzel ama diğerleriyle kıyaslandığında biraz vadat ve taksim için pahalı,"['çaldıkları müzikler', 'İstanbul şubesi']","['AMBIENCE#GENERAL', 'RESTAURANT#GENERAL']","['negative', 'negative']"
1297:0,Arka bahçesi tüm yorgunluğunu alıyor insanın.,['Arka bahçesi'],['AMBIENCE#GENERAL'],['positive']
1297:1,Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.,"['menüsü', 'iyilerinden']","['FOOD#STYLE_OPTIONS', 'RESTAURANT#GENERAL']","['positive', 'positive']"
1298:0,Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,"['oturma duzeni', 'Masa yerlesimleri']","['AMBIENCE#GENERAL', 'AMBIENCE#GENERAL']","['negative', 'negative']"
1298:1,Yer bulmak da zor oluyor.,['Yer bulmak'],['SERVICE#GENERAL'],['negative']
1298:2,Cok cesitli caylar var ancak fiyatlari biraz yuksek.,"['fiyatlari', 'caylar']","['DRINKS#PRICES', 'DRINKS#STYLE_OPTIONS']","['negative', 'positive']"
1298:3,İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,['garson'],['SERVICE#GENERAL'],['negative']
1299:0,Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,"['Kurufasülye', 'tat']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1299:1,Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,"['tava yoğurdu', 'Tereyağlı pilavları']","['FOOD#QUALITY', 'FOOD#QUALITY']","['positive', 'positive']"
1299:2,Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,"['sütlaç tadını', 'sütlaçları']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['negative', 'positive']"
1299:3,Ayrıca hergun çıkardıkları farklı zeytinyağlı yemekleri de çok başarılı.,['zeytinyağlı yemekleri'],['FOOD#QUALITY'],['positive']
1299:4,Fiyatlar ortalamanın biraz ustunde malesef.,['Fiyatlar'],['RESTAURANT#PRICES'],['negative']
